player,nationality,position,team,comp_level,age,birth_year,games,playing_games_starts,playing_minutes,playing_minutes_90s,playing_goals,performance_assists,performance_goals_assists,performance_goals_pens,performance_pens_made,performance_pens_att,performance_cards_yellow,performance_cards_red,performance_xg,expected_npxg,expected_xg_assist,expected_npxg_xg_assist,expected_progressive_carries,progression_progressive_passes,progression_progressive_passes_received,progression_goals_per90,per90_assists_per90,per90_goals_assists_per90,per90_goals_pens_per90,per90_goals_assists_pens_per90,per90_xg_per90,per90_xg_assist_per90,per90_xg_xg_assist_per90,per90_npxg_per90,per90_npxg_xg_assist_per90,per90_matches,minutes_90s,tackles,tackles_tackles_won,tackles_tackles_def_3rd,tackles_tackles_mid_3rd,tackles_tackles_att_3rd,tackles_challenge_tackles,challenges_challenges,challenges_challenge_tackles_pct,challenges_challenges_lost,challenges_blocks,blocks_blocked_shots,blocks_blocked_passes,blocks_interceptions,tackles_interceptions,clearances,errors,sca,sca_sca_per90,sca_sca_passes_live,sca_types_sca_passes_dead,sca_types_sca_take_ons,sca_types_sca_shots,sca_types_sca_fouled,sca_types_sca_defense,sca_types_gca,gca_gca_per90,gca_gca_passes_live,gca_types_gca_passes_dead,gca_types_gca_take_ons,gca_types_gca_shots,gca_types_gca_fouled,gca_types_gca_defense,gca_types_matches,minutes_90s,cards_yellow,performance_cards_yellow_red,performance_fouls,performance_fouled,performance_offsides,performance_crosses,performance_interceptions,performance_tackles_won,performance_pens_won,performance_pens_conceded,performance_own_goals,performance_ball_recoveries,performance_aerials_won,aerials_aerials_lost,aerials_aerials_won_pct,aerials_matches,goals,standard_shots,standard_shots_on_target,standard_shots_on_target_pct,standard_shots_per90,standard_shots_on_target_per90,standard_goals_per_shot,standard_goals_per_shot_on_target,standard_average_shot_distance,standard_shots_free_kicks,standard_pens_made,standard_pens_att,standard_xg,expected_npxg_per_shot,expected_xg_net,expected_npxg_net,expected_matches,minutes_90s,passes_completed,passes_total_passes,passes_total_passes_pct,passes_total_passes_total_distance,passes_total_passes_progressive_distance,passes_total_passes_completed_short,passes_short_passes_short,passes_short_passes_pct_short,passes_short_passes_completed_medium,passes_medium_passes_medium,passes_medium_passes_pct_medium,passes_medium_passes_completed_long,passes_long_passes_long,passes_long_passes_pct_long,passes_long_assists,xg_assist,pass_xa,xg_assist_net,assisted_shots,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,progressive_passes,touches,touches_touches_def_pen_area,touches_touches_def_3rd,touches_touches_mid_3rd,touches_touches_att_3rd,touches_touches_att_pen_area,touches_touches_live_ball,touches_take_ons,take_ons_take_ons_won,take_ons_take_ons_won_pct,take_ons_take_ons_tackled,take_ons_take_ons_tackled_pct,take_ons_carries,carries_carries_distance,carries_carries_progressive_distance,carries_progressive_carries,carries_carries_into_final_third,carries_carries_into_penalty_area,carries_miscontrols,carries_dispossessed,carries_passes_received,receiving_progressive_passes_received,receiving_matches,playing_minutes_per_game,playing_minutes_pct,starts_minutes_per_start,starts_games_complete,starts_games_subs,subs_minutes_per_sub,subs_unused_subs,subs_points_per_game,team_success_on_goals_for,team_success_on_goals_against,team_success_plus_minus,team_success_plus_minus_per90,team_success_plus_minus_wowy,team_success_on_xg_for,xg_team_success_on_xg_against,xg_team_success_xg_plus_minus,xg_team_success_xg_plus_minus_per90,xg_team_success_xg_plus_minus_wowy,xg_team_success_matches,year_of_stat
Luca Siligardi,it ITA,"MF,FW",Crotone,it Serie A,32,1988,4,0,49,0.5,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0,4,6,0.00,0.00,0.00,0.00,0.00,0.16,0.10,0.26,0.16,0.26,Matches,0.5,4,2,0,3,1,1,5,20.0,4,0,0,0,0,4,0,0,5,9.57,5,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches,0.5,0,0,0,1,0,0,0,2,0,0,0,0,0,1,0.0,Matches,0,2,1,50.0,3.67,1.84,0.00,0.00,16.5,0,0,0,0.1,0.04,-0.1,-0.1,Matches,0.5,15,20,75.0,261,68,6,8,75.0,7,8,87.5,1,2,50.0,0,0.1,0.0,-0.1,2,3,1,0,4,30,0,0,13,19,2,30,2,2,100.0,0,0.0,17,68,29,0,2,0,2,2,22,6,Matches,12,1.4,,0,4,12,11,0.50,0,0,0,0.00,+1.25,0.4,0.6,-0.2,-0.39,+0.42,Matches,CURRENT
Luca Siligardi,it ITA,"FW,MF",Parma,it Serie A,32,1988,2,0,34,0.4,0,0,0,0,0,0,0,0,0.0,0.0,0.2,0.2,0,1,3,0.00,0.00,0.00,0.00,0.00,0.00,0.47,0.47,0.00,0.47,Matches,0.4,0,0,0,0,0,0,2,0.0,2,0,0,0,0,0,0,0,3,7.94,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches,0.4,0,0,0,0,0,5,0,0,0,0,0,3,0,0,,Matches,0,0,0,,0.00,0.00,,,,0,0,0,0.0,,0.0,0.0,Matches,0.4,11,19,57.9,153,38,8,9,88.9,3,3,100.0,0,2,0.0,0,0.2,0.2,-0.2,2,0,1,1,1,22,0,0,5,17,3,22,0,0,,0,,11,59,8,0,0,0,2,3,14,3,Matches,17,1.0,,0,2,17,0,0.00,1,1,0,0.00,+1.17,0.8,1.0,-0.2,-0.65,-0.17,Matches,CURRENT
Adrien Silva,pt POR,MF,Sampdoria,it Serie A,31,1989,24,18,"1,599",17.8,1,1,2,1,0,0,8,1,0.5,0.5,0.8,1.2,8,94,19,0.06,0.06,0.11,0.06,0.11,0.03,0.04,0.07,0.03,0.07,Matches,17.8,49,22,21,22,6,18,54,33.3,36,34,1,33,30,79,10,1,32,1.80,29,2,0,0,0,1,3,0.17,2,1,0,0,0,0,Matches,17.8,8,1,35,23,0,9,30,22,0,2,0,142,19,15,55.9,Matches,1,6,1,16.7,0.34,0.06,0.17,1.00,23.5,0,0,0,0.5,0.08,+0.5,+0.5,Matches,17.8,822,948,86.7,15307,4370,350,400,87.5,318,352,90.3,130,152,85.5,1,0.8,0.7,+0.2,11,92,7,1,94,1122,36,246,724,167,5,1122,25,17,68.0,8,32.0,578,2348,1083,8,13,1,21,17,711,19,Matches,67,46.8,78,7,6,32,7,1.63,29,23,+6,+0.34,+0.73,23.9,24.0,-0.1,0.00,+0.52,Matches,CURRENT
André Silva,pt POR,FW,Eint Frankfurt,de Bundesliga,24,1995,32,32,"2,760",30.7,28,7,35,21,7,7,1,0,25.6,20.1,4.7,24.8,46,67,255,0.91,0.23,1.14,0.68,0.91,0.83,0.15,0.99,0.65,0.81,Matches,30.7,11,2,0,7,4,6,13,46.2,7,11,1,10,3,14,15,0,88,2.87,60,2,8,11,6,1,15,0.49,7,0,1,3,4,0,Matches,30.7,1,0,18,34,28,12,3,2,3,0,0,72,73,92,44.2,Matches,28,110,53,48.2,3.59,1.73,0.19,0.40,13.3,3,7,7,25.6,0.19,+2.4,+0.9,Matches,30.7,561,774,72.5,7354,1308,338,437,77.3,171,214,79.9,17,28,60.7,7,4.7,4.9,+2.3,31,36,19,2,67,1114,20,49,452,622,191,1107,57,26,45.6,31,54.4,571,2991,1179,46,31,30,87,48,838,255,Matches,86,90.2,86,20,0,,0,1.78,64,46,+18,+0.59,+1.19,53.8,37.3,+16.6,+0.54,+2.03,Matches,CURRENT
Bernardo Silva,pt POR,"MF,FW",Manchester City,eng Premier League,25,1994,26,24,"2,065",22.9,2,6,8,2,0,0,5,0,2.8,2.8,3.8,6.5,123,116,173,0.09,0.26,0.35,0.09,0.35,0.12,0.16,0.29,0.12,0.29,Matches,22.9,26,14,7,12,7,11,52,21.2,41,17,1,16,17,43,8,0,84,3.66,69,3,6,4,2,0,12,0.52,11,0,0,1,0,0,Matches,22.9,5,0,17,18,2,32,17,14,0,0,0,113,13,31,29.5,Matches,2,28,13,46.4,1.22,0.57,0.07,0.15,14.9,0,0,0,2.8,0.10,-0.8,-0.8,Matches,22.9,1287,1434,89.7,18862,3005,718,758,94.7,419,461,90.9,78,98,79.6,6,3.8,2.8,+2.2,26,71,31,1,116,1621,13,175,734,733,83,1621,65,41,63.1,24,36.9,1116,7262,4002,123,104,28,33,23,1304,173,Matches,79,60.4,84,17,2,28,10,2.42,52,18,+34,+1.48,+0.35,43.7,15.2,+28.5,+1.24,+0.61,Matches,CURRENT
Caio Henrique Oliveira Silva,br BRA,DF,Monaco,fr Ligue 1,23,1997,31,26,"2,368",26.3,0,4,4,0,0,0,0,0,0.5,0.5,3.5,4.0,85,96,185,0.00,0.15,0.15,0.00,0.15,0.02,0.13,0.15,0.02,0.15,Matches,26.3,50,34,25,20,5,31,51,60.8,20,20,3,17,16,66,37,0,57,2.17,44,5,1,2,3,2,10,0.38,8,0,0,0,1,1,Matches,26.3,0,0,9,12,4,80,16,34,1,0,0,132,19,28,40.4,Matches,0,5,1,20.0,0.19,0.04,0.00,0.00,15.9,0,0,0,0.5,0.10,-0.5,-0.5,Matches,26.3,1177,1489,79.0,18880,5275,583,654,89.1,508,640,79.4,61,128,47.7,4,3.5,3.8,+0.5,26,71,40,11,96,1676,37,389,764,545,40,1676,27,17,63.0,10,37.0,926,5210,3177,85,61,12,38,7,1033,185,Matches,76,69.2,85,16,5,31,1,2.19,56,17,+39,+1.48,+1.91,52.4,19.2,+33.2,+1.26,+1.18,Matches,CURRENT
David Silva,es ESP,MF,Real Sociedad,es La Liga,34,1986,21,17,"1,399",15.5,2,5,7,2,0,0,4,0,2.4,2.4,3.3,5.7,52,141,76,0.13,0.32,0.45,0.13,0.45,0.16,0.21,0.37,0.16,0.37,Matches,15.5,19,12,2,14,3,8,21,38.1,13,14,1,13,13,32,8,2,70,4.51,52,7,4,3,3,1,13,0.84,11,1,1,0,0,0,Matches,15.5,4,0,24,21,1,18,13,12,0,1,0,96,11,26,29.7,Matches,2,20,3,15.0,1.29,0.19,0.10,0.67,14.3,2,0,0,2.4,0.12,-0.4,-0.4,Matches,15.5,720,866,83.1,11406,2961,385,433,88.9,234,276,84.8,72,87,82.8,5,3.3,3.5,+1.7,28,79,46,1,141,1009,10,77,546,401,53,1009,47,31,66.0,16,34.0,614,3802,1780,52,45,12,17,16,761,76,Matches,67,40.9,76,3,4,26,1,2.14,30,6,+24,+1.54,+1.68,30.1,10.4,+19.7,+1.27,+1.19,Matches,CURRENT
Fábio Silva,pt POR,FW,Wolves,eng Premier League,18,2002,32,11,"1,369",15.2,4,3,7,3,1,1,2,0,5.3,4.5,1.0,5.5,14,17,74,0.26,0.20,0.46,0.20,0.39,0.35,0.07,0.41,0.29,0.36,Matches,15.2,6,4,1,4,1,4,12,33.3,8,12,1,11,4,10,5,1,29,1.91,17,0,2,7,3,0,3,0.20,2,0,0,0,1,0,Matches,15.2,2,0,20,21,5,5,4,4,1,0,0,43,34,70,32.7,Matches,4,47,16,34.0,3.09,1.05,0.06,0.19,13.0,0,1,1,5.3,0.10,-1.3,-1.5,Matches,15.2,237,330,71.8,2728,325,153,190,80.5,52,77,67.5,5,14,35.7,3,1.0,0.4,+2.0,11,7,5,0,17,507,9,43,232,233,78,506,21,7,33.3,14,66.7,266,1199,522,14,8,5,45,21,363,74,Matches,43,40.0,85,7,21,21,6,1.03,18,29,-11,-0.72,-0.50,16.6,22.3,-5.7,-0.38,-0.06,Matches,CURRENT
Florent da Silva,fr FRA,FW,Lyon,fr Ligue 1,17,2003,1,0,3,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Matches,0,0,0,,0.00,0.00,,,,0,0,0,0.0,,0.0,0.0,Matches,0.0,1,1,100.0,8,1,1,1,100.0,0,0,,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,,0,,1,6,4,0,1,0,0,0,1,0,Matches,3,0.1,,0,1,3,4,3.00,0,0,0,0.00,-1.00,0.1,0.0,+0.1,+1.66,+0.61,Matches,CURRENT
Gabriel Silva,br BRA,DF,Saint-Étienne,fr Ligue 1,29,1991,4,4,355,3.9,0,0,0,0,0,0,1,0,0.0,0.0,0.2,0.2,4,9,17,0.00,0.00,0.00,0.00,0.00,0.00,0.05,0.05,0.00,0.05,Matches,3.9,7,6,7,0,0,1,2,50.0,1,4,1,3,6,13,8,0,7,1.77,7,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches,3.9,1,0,5,7,0,10,6,6,0,1,0,18,5,6,45.5,Matches,0,0,0,,0.00,0.00,,,,0,0,0,0.0,,0.0,0.0,Matches,3.9,185,227,81.5,3146,960,91,99,91.9,75,91,82.4,14,24,58.3,0,0.2,0.3,-0.2,3,16,5,5,9,262,9,73,149,40,1,262,5,2,40.0,3,60.0,148,529,233,4,2,0,2,1,154,17,Matches,89,10.4,89,3,0,,8,1.50,6,4,+2,+0.51,+0.92,8.0,4.9,+3.1,+0.78,+0.91,Matches,CURRENT
Gastón Silva,uy URU,DF,Huesca,es La Liga,26,1994,12,6,600,6.7,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,13,29,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,6.7,16,12,11,5,0,8,14,57.1,6,10,4,6,11,27,16,0,6,0.90,5,0,0,0,1,0,0,0.00,0,0,0,0,0,0,Matches,6.7,2,0,10,2,0,0,11,12,0,1,1,37,11,11,50.0,Matches,0,0,0,,0.00,0.00,,,,0,0,0,0.0,,0.0,0.0,Matches,6.7,290,347,83.6,5574,2235,101,111,91.0,151,173,87.3,29,49,59.2,0,0.0,0.1,0.0,1,27,1,0,29,403,34,180,210,15,2,403,0,0,,0,,227,1318,912,13,2,0,2,2,261,1,Matches,50,17.5,74,2,6,26,12,0.75,5,9,-4,-0.60,-0.12,4.6,10.7,-6.1,-0.92,-0.81,Matches,CURRENT
Rui Silva,pt POR,GK,Granada,es La Liga,26,1994,32,32,"2,880",32.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,32.0,1,0,1,0,0,1,3,33.3,2,0,0,0,2,3,14,0,7,0.22,7,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches,32.0,1,0,2,4,0,0,2,0,0,2,0,59,3,1,75.0,Matches,0,0,0,,0.00,0.00,,,,0,0,0,0.0,,0.0,0.0,Matches,32.0,596,1079,55.2,22063,18534,78,79,98.7,201,206,97.6,313,781,40.1,0,0.0,0.1,0.0,1,41,0,0,0,1141,935,1135,6,0,0,1141,0,0,,0,,520,3229,1999,0,0,0,3,0,399,0,Matches,90,84.2,90,32,0,,3,1.31,42,55,-13,-0.41,+0.43,36.0,45.6,-9.5,-0.30,+0.62,Matches,CURRENT
Thiago Silva,br BRA,DF,Chelsea,eng Premier League,35,1984,23,23,"1,935",21.5,2,0,2,2,0,0,5,1,1.7,1.7,0.3,2.0,6,82,1,0.09,0.00,0.09,0.09,0.09,0.08,0.01,0.09,0.08,0.09,Matches,21.5,20,12,11,8,1,14,21,66.7,7,21,13,8,33,53,86,1,25,1.16,24,0,0,1,0,0,1,0.05,1,0,0,0,0,0,Matches,21.5,5,1,13,16,0,3,33,12,0,0,0,133,47,27,63.5,Matches,2,13,4,30.8,0.60,0.19,0.15,0.50,8.8,0,0,0,1.7,0.13,+0.3,+0.3,Matches,21.5,1809,1952,92.7,34651,13251,615,647,95.1,997,1035,96.3,176,233,75.5,0,0.3,0.5,-0.3,5,107,8,0,82,2136,243,934,1151,53,19,2136,3,2,66.7,1,33.3,1374,7624,4757,6,13,0,8,2,1634,1,Matches,84,56.6,84,20,0,,2,1.61,33,20,+13,+0.60,+0.06,37.5,16.2,+21.3,+0.99,+0.33,Matches,CURRENT
Marco Silvestri,it ITA,GK,Hellas Verona,it Serie A,29,1991,34,34,"3,060",34.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,34.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,14,1,1,0.03,0,1,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches,34.0,1,0,2,3,0,0,0,0,0,2,1,61,7,3,70.0,Matches,0,0,0,,0.00,0.00,,,,0,0,0,0.0,,0.0,0.0,Matches,34.0,440,963,45.7,16170,14614,60,60,100.0,141,144,97.9,239,753,31.7,0,0.0,0.1,0.0,0,19,0,0,0,1045,899,1043,2,0,0,1045,0,0,,0,,482,2964,2033,0,0,0,0,0,382,0,Matches,90,89.5,90,34,0,,4,1.24,38,42,-4,-0.12,-0.62,40.5,44.9,-4.4,-0.13,-0.18,Matches,CURRENT
Mohamed Simakan,fr FRA,DF,Strasbourg,fr Ligue 1,20,2000,19,19,"1,615",17.9,1,1,2,1,0,0,2,0,1.3,1.3,0.9,2.2,18,73,21,0.06,0.06,0.11,0.06,0.11,0.07,0.05,0.12,0.07,0.12,Matches,17.9,32,22,21,6,5,9,18,50.0,9,17,11,6,31,63,41,0,18,1.00,13,0,2,1,2,0,3,0.17,3,0,0,0,0,0,Matches,17.9,2,0,22,27,1,6,31,22,0,2,0,129,27,25,51.9,Matches,1,14,4,28.6,0.78,0.22,0.07,0.25,14.8,0,0,0,1.3,0.10,-0.3,-0.3,Matches,17.9,699,851,82.1,14910,5172,223,254,87.8,343,385,89.1,127,190,66.8,1,0.9,0.9,+0.1,4,66,10,1,73,1017,86,419,517,102,25,1017,13,10,76.9,3,23.1,640,3563,2043,18,13,4,12,10,625,21,Matches,85,47.2,85,15,0,,0,1.05,25,31,-6,-0.33,-0.18,26.4,27.7,-1.3,-0.07,-0.25,Matches,CURRENT
Giovanni Simeone,ar ARG,FW,Cagliari,it Serie A,25,1995,33,19,"1,740",19.3,6,2,8,6,0,0,1,0,7.7,7.7,1.3,9.1,25,13,81,0.31,0.10,0.41,0.31,0.41,0.40,0.07,0.47,0.40,0.47,Matches,19.3,24,11,2,15,7,7,31,22.6,24,23,1,22,10,34,18,0,32,1.66,21,0,4,4,3,0,5,0.26,4,0,0,1,0,0,Matches,19.3,1,0,24,25,18,8,10,11,0,0,0,55,29,66,30.5,Matches,6,43,13,30.2,2.22,0.67,0.14,0.46,13.8,0,0,0,7.7,0.18,-1.7,-1.7,Matches,19.3,255,346,73.7,3452,361,153,194,78.9,79,99,79.8,5,12,41.7,2,1.3,0.7,+0.7,12,7,3,1,13,574,23,61,272,250,77,574,23,15,65.2,8,34.8,285,1474,537,25,17,10,57,22,352,81,Matches,53,50.9,77,2,14,20,3,0.91,26,37,-11,-0.57,-0.30,24.7,34.9,-10.1,-0.52,-0.29,Matches,CURRENT
Moses Simon,ng NGA,"FW,MF",Nantes,fr Ligue 1,25,1995,33,28,"2,324",25.8,6,5,11,5,1,1,2,0,7.7,7.0,3.0,10.0,117,55,223,0.23,0.19,0.43,0.19,0.39,0.30,0.12,0.42,0.27,0.39,Matches,25.8,27,14,11,9,7,17,36,47.2,19,24,1,23,15,42,15,1,68,2.63,46,10,6,4,2,0,7,0.27,5,1,1,0,0,0,Matches,25.8,2,0,18,29,4,133,15,14,0,0,0,123,19,32,37.3,Matches,6,37,17,45.9,1.43,0.66,0.14,0.29,14.5,1,1,1,7.7,0.19,-1.7,-2.0,Matches,25.8,464,722,64.3,6829,2050,284,353,80.5,128,201,63.7,31,93,33.3,5,3.0,3.9,+2.0,32,27,23,7,55,1005,18,119,329,568,109,1004,95,47,49.5,48,50.5,641,4425,2328,117,47,50,65,47,679,223,Matches,70,68.0,78,8,5,30,0,1.00,35,34,+1,+0.04,+0.78,34.1,34.9,-0.8,-0.03,+0.27,Matches,CURRENT
Unai Simón,es ESP,GK,Athletic Club,es La Liga,23,1997,37,37,"3,330",37.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,37.0,1,0,1,0,0,1,2,50.0,1,0,0,0,0,1,7,7,7,0.19,5,2,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches,37.0,1,0,1,4,0,0,0,0,0,1,0,34,5,1,83.3,Matches,0,0,0,,0.00,0.00,,,,0,0,0,0.0,,0.0,0.0,Matches,37.0,743,1062,70.0,23605,18692,114,115,99.1,326,333,97.9,303,614,49.3,0,0.0,0.0,0.0,1,21,1,0,2,1111,942,1104,8,0,0,1111,1,1,100.0,0,0.0,553,2913,1921,0,0,0,2,0,419,0,Matches,90,97.4,90,37,0,,1,1.24,46,40,+6,+0.16,+2.16,42.6,36.7,+5.9,+0.16,+0.70,Matches,CURRENT
Xavi Simons,nl NED,MF,Paris S-G,fr Ligue 1,17,2003,1,0,2,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,1.48,0.00,1.48,1.48,1.48,Matches,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,1,45.00,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,Matches,0,1,0,0.0,45.00,0.00,0.00,,23.4,0,0,0,0.0,0.03,0.0,0.0,Matches,0.0,7,9,77.8,89,15,5,6,83.3,0,1,0.0,1,1,100.0,0,0.0,0.0,0.0,0,1,0,0,1,10,0,0,1,9,0,10,0,0,,0,,7,27,14,0,1,0,0,0,7,0,Matches,2,0.1,,0,1,2,11,3.00,0,0,0,0.00,-1.53,0.1,0.0,+0.1,+3.77,+2.73,Matches,CURRENT
Jóan Símun Edmundsson,fo FRO,"FW,MF",Arminia,de Bundesliga,29,1991,5,0,58,0.6,1,0,1,1,0,0,0,0,0.4,0.4,0.0,0.4,2,0,6,1.55,0.00,1.55,1.55,1.55,0.66,0.00,0.66,0.66,0.66,Matches,0.6,0,0,0,0,0,0,0,,0,1,0,1,1,1,0,0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches,0.6,0,0,3,2,0,1,1,0,0,0,0,1,1,1,50.0,Matches,1,3,2,66.7,4.66,3.10,0.33,0.50,12.9,0,0,0,0.4,0.14,+0.6,+0.6,Matches,0.6,8,13,61.5,177,26,4,6,66.7,2,4,50.0,2,3,66.7,0,0.0,0.0,0.0,0,0,0,0,0,19,0,2,9,8,3,19,0,0,,0,,15,63,25,2,0,1,1,1,19,6,Matches,12,1.9,,0,5,12,1,0.60,1,1,0,0.00,+0.78,0.7,1.4,-0.7,-1.07,-0.37,Matches,CURRENT
Wilfried Singo,ci CIV,DF,Torino,it Serie A,19,2000,28,20,"1,854",20.6,1,2,3,1,0,0,4,1,1.2,1.2,2.8,4.1,73,62,100,0.05,0.10,0.15,0.05,0.15,0.06,0.14,0.20,0.06,0.20,Matches,20.6,29,14,16,6,7,17,33,51.5,16,13,3,10,29,58,40,0,41,1.99,31,2,2,2,4,0,4,0.19,3,0,0,0,1,0,Matches,20.6,4,1,27,50,2,79,29,14,1,0,0,129,50,26,65.8,Matches,1,10,1,10.0,0.49,0.05,0.10,1.00,14.6,0,0,0,1.2,0.12,-0.2,-0.2,Matches,20.6,723,963,75.1,10923,3562,406,452,89.8,254,349,72.8,44,104,42.3,2,2.8,1.9,-0.8,24,35,20,11,62,1205,62,303,548,382,29,1205,90,52,57.8,38,42.2,658,4527,2781,73,48,12,41,14,686,100,Matches,66,54.2,83,14,8,24,3,0.89,26,39,-13,-0.63,-0.29,26.3,31.4,-5.1,-0.25,+0.15,Matches,CURRENT
Daley Sinkgraven,nl NED,DF,Leverkusen,de Bundesliga,25,1995,22,19,"1,570",17.4,0,0,0,0,0,0,4,0,0.3,0.3,0.6,0.9,56,78,66,0.00,0.00,0.00,0.00,0.00,0.02,0.03,0.05,0.02,0.05,Matches,17.4,32,17,13,16,3,18,35,51.4,17,22,5,17,23,55,23,0,33,1.89,27,3,1,0,1,1,2,0.11,1,0,0,0,1,0,Matches,17.4,4,0,14,22,1,33,23,17,0,1,0,124,8,14,36.4,Matches,0,6,1,16.7,0.34,0.06,0.00,0.00,18.3,0,0,0,0.3,0.05,-0.3,-0.3,Matches,17.4,1037,1282,80.9,17748,4850,476,539,88.3,432,505,85.5,98,163,60.1,0,0.6,1.1,-0.6,13,67,18,2,78,1459,39,349,865,265,14,1459,37,28,75.7,9,24.3,830,4785,2419,56,37,5,30,19,930,66,Matches,71,51.3,79,12,3,26,5,1.77,29,18,+11,+0.63,+0.45,23.2,18.7,+4.5,+0.26,+0.10,Matches,CURRENT
Dimitris Siovas,gr GRE,DF,Huesca,es La Liga,31,1988,36,34,"3,071",34.1,2,0,2,2,0,0,5,0,3.1,3.1,0.7,3.8,22,69,7,0.06,0.00,0.06,0.06,0.06,0.09,0.02,0.11,0.09,0.11,Matches,34.1,46,24,34,10,2,20,30,66.7,10,38,17,21,62,108,125,2,25,0.73,18,0,0,5,2,0,1,0.03,0,0,0,1,0,0,Matches,34.1,5,0,40,9,1,7,62,24,0,0,0,161,120,61,66.3,Matches,2,29,8,27.6,0.85,0.23,0.07,0.25,11.3,0,0,0,3.1,0.12,-1.1,-1.1,Matches,34.1,1508,1873,80.5,30207,10101,459,533,86.1,868,966,89.9,162,330,49.1,0,0.7,0.3,-0.7,6,72,0,0,69,2216,248,1261,868,99,61,2216,10,9,90.0,1,10.0,1219,6343,3725,22,15,0,13,2,1406,7,Matches,85,89.8,88,31,2,36,1,0.92,30,49,-19,-0.56,-0.56,36.0,43.4,-7.4,-0.22,+0.34,Matches,CURRENT
Tobias Sippel,de GER,GK,M'Gladbach,de Bundesliga,32,1988,4,3,344,3.8,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,3.8,0,0,0,0,0,0,0,,0,0,0,0,1,1,4,0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches,3.8,0,0,0,0,0,0,1,0,0,0,0,3,0,0,,Matches,0,0,0,,0.00,0.00,,,,0,0,0,0.0,,0.0,0.0,Matches,3.8,92,147,62.6,2839,2292,11,11,100.0,46,46,100.0,35,87,40.2,0,0.0,0.0,0.0,0,1,0,0,0,164,150,164,0,0,0,164,0,0,,0,,82,359,190,0,0,0,2,1,64,0,Matches,86,11.2,90,3,1,74,30,1.25,9,6,+3,+0.78,+0.62,6.2,5.2,+1.0,+0.27,-0.01,Matches,CURRENT
Salvatore Sirigu,it ITA,GK,Torino,it Serie A,33,1987,32,32,"2,880",32.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,32.0,1,0,1,0,0,1,2,50.0,1,0,0,0,0,1,6,2,3,0.09,2,1,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches,32.0,0,0,1,3,0,0,0,0,0,1,0,42,4,1,80.0,Matches,0,0,0,,0.00,0.00,,,,0,0,0,0.0,,0.0,0.0,Matches,32.0,711,1006,70.7,19538,14210,174,175,99.4,273,283,96.5,256,537,47.7,0,0.0,0.0,0.0,0,17,0,0,0,1073,884,1066,8,0,0,1073,0,0,,0,,515,2477,1672,0,0,0,2,0,420,0,Matches,90,84.2,90,32,0,,3,0.88,42,62,-20,-0.62,-0.79,39.9,53.8,-13.9,-0.43,-0.76,Matches,CURRENT
